index,Product Title,Seller Name,Review,Rating
420,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'Damaged and very poor quality.  I returned it straight away and still waiting for refunds after16 days .', '']",['1.0 out of 5 stars']
421,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'Used on holiday by 7yrold to 70yr old and all used bat with ease.  Have not tried putting the stumps in the garden yet, but great value set for garden and holiday fun', '']",['4.0 out of 5 stars']
422,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', ""Handle separated from the body of the bat after 20 mins use.Poorly made, poor finish poor quality.Returned to the seller for a refund, sent back in good time, checking with RM it was signed for as received over two weeks ago and haven't heard a thing from the seller.No refund and no communications.Id recommend shopping elsewhere."", '']",['4.0 out of 5 stars']
423,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'My nine-year-old son loved it and lots of fun with the cricket set this summer', '']",['4.0 out of 5 stars']
424,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'Excellent good value and well made', '']",['4.0 out of 5 stars']
425,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', ""I have ordered this product for my nephew but the stumps came really small like a rolling pin and it was really very disappointing didn't expected this from amazon."", '']",['4.0 out of 5 stars']
426,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'My son is 11 and never played before so didn’t want to pay too expensive. Value for money and he enjoys using it', '']",['4.0 out of 5 stars']
427,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'loved it ,very good quality,had great fun with family.', '']",['4.0 out of 5 stars']
428,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'As described ideal for 7 to 10 year old.', '']",['4.0 out of 5 stars']
429,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'Good value for money ,not the best quality but ok for grandkids to have a bit of fun with.', '']",['4.0 out of 5 stars']
430,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'Damaged and very poor quality.  I returned it straight away and still waiting for refunds after16 days .', '']",['4.0 out of 5 stars']
431,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'Used on holiday by 7yrold to 70yr old and all used bat with ease.  Have not tried putting the stumps in the garden yet, but great value set for garden and holiday fun', '']",['5.0 out of 5 stars']
432,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', ""Handle separated from the body of the bat after 20 mins use.Poorly made, poor finish poor quality.Returned to the seller for a refund, sent back in good time, checking with RM it was signed for as received over two weeks ago and haven't heard a thing from the seller.No refund and no communications.Id recommend shopping elsewhere."", '']",['5.0 out of 5 stars']
433,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'My nine-year-old son loved it and lots of fun with the cricket set this summer', '']",['5.0 out of 5 stars']
434,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'Excellent good value and well made', '']",['5.0 out of 5 stars']
435,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', ""I have ordered this product for my nephew but the stumps came really small like a rolling pin and it was really very disappointing didn't expected this from amazon."", '']",['5.0 out of 5 stars']
436,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'My son is 11 and never played before so didn’t want to pay too expensive. Value for money and he enjoys using it', '']",['5.0 out of 5 stars']
437,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'loved it ,very good quality,had great fun with family.', '']",['5.0 out of 5 stars']
438,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'As described ideal for 7 to 10 year old.', '']",['5.0 out of 5 stars']
439,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'Good value for money ,not the best quality but ok for grandkids to have a bit of fun with.', '']",['5.0 out of 5 stars']
440,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'Damaged and very poor quality.  I returned it straight away and still waiting for refunds after16 days .', '']",['5.0 out of 5 stars']
441,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'Used on holiday by 7yrold to 70yr old and all used bat with ease.  Have not tried putting the stumps in the garden yet, but great value set for garden and holiday fun', '']",['1.0 out of 5 stars']
442,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', ""Handle separated from the body of the bat after 20 mins use.Poorly made, poor finish poor quality.Returned to the seller for a refund, sent back in good time, checking with RM it was signed for as received over two weeks ago and haven't heard a thing from the seller.No refund and no communications.Id recommend shopping elsewhere."", '']",['1.0 out of 5 stars']
443,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'My nine-year-old son loved it and lots of fun with the cricket set this summer', '']",['1.0 out of 5 stars']
444,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'Excellent good value and well made', '']",['1.0 out of 5 stars']
445,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', ""I have ordered this product for my nephew but the stumps came really small like a rolling pin and it was really very disappointing didn't expected this from amazon."", '']",['1.0 out of 5 stars']
446,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'My son is 11 and never played before so didn’t want to pay too expensive. Value for money and he enjoys using it', '']",['1.0 out of 5 stars']
447,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'loved it ,very good quality,had great fun with family.', '']",['1.0 out of 5 stars']
448,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'As described ideal for 7 to 10 year old.', '']",['1.0 out of 5 stars']
449,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'Good value for money ,not the best quality but ok for grandkids to have a bit of fun with.', '']",['1.0 out of 5 stars']
450,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'Damaged and very poor quality.  I returned it straight away and still waiting for refunds after16 days .', '']",['1.0 out of 5 stars']
451,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'Used on holiday by 7yrold to 70yr old and all used bat with ease.  Have not tried putting the stumps in the garden yet, but great value set for garden and holiday fun', '']",['5.0 out of 5 stars']
452,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', ""Handle separated from the body of the bat after 20 mins use.Poorly made, poor finish poor quality.Returned to the seller for a refund, sent back in good time, checking with RM it was signed for as received over two weeks ago and haven't heard a thing from the seller.No refund and no communications.Id recommend shopping elsewhere."", '']",['5.0 out of 5 stars']
453,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'My nine-year-old son loved it and lots of fun with the cricket set this summer', '']",['5.0 out of 5 stars']
454,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'Excellent good value and well made', '']",['5.0 out of 5 stars']
455,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', ""I have ordered this product for my nephew but the stumps came really small like a rolling pin and it was really very disappointing didn't expected this from amazon."", '']",['5.0 out of 5 stars']
456,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'My son is 11 and never played before so didn’t want to pay too expensive. Value for money and he enjoys using it', '']",['5.0 out of 5 stars']
457,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'loved it ,very good quality,had great fun with family.', '']",['5.0 out of 5 stars']
458,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'As described ideal for 7 to 10 year old.', '']",['5.0 out of 5 stars']
459,"['DIVCHI Cricket Set in Mesh Carry Bag, available in size 3, 5 Suitable for approximate ages 8-12 years']",['DIVCHI'],"['', 'Good value for money ,not the best quality but ok for grandkids to have a bit of fun with.', '']",['5.0 out of 5 stars']
